,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
466,McdE0feGgRqW7Ca,157,0.0007044651014747194,0.2681290481544025,0,0,0,0,0.0
467,VHMLBKoKgIrUVDU,157,0.0008235175810594411,0.3134420494154287,0,0,0,0,0.0
468,WRmjgnKYAwPKWDb,157,0.0008690790111459286,0.33078335256312147,0,0,0,0,0.0
469,YxYtjZvoooNbGkE,157,0.0007050425815362032,0.26834884496036165,0,0,0,0,0.0
470,ZnxXDlPa8U1GXgE,157,0.0008077225349408431,0.30743023893330707,0,0,0,0,0.0
471,ZoEaEvLYb1n2sOq,157,0.0007874305376023755,0.2997068273404189,0,0,0,0,0.0
472,adLQvlD726eNBSB,157,0.0008467011781358798,0.32226604339878967,0,0,0,0,0.0
473,bvBOhCH3iADSZry,157,0.0009580284717124258,0.3646387332563812,0,0,0,1,0.0
474,iCRJl6heRkivqQ3,157,0.0007316977024409079,0.2784941483709316,0,0,0,0,0.0
475,ih0vzX44oOqAx2f,157,0.0007874832368204583,0.2997268853832566,0,0,0,0,0.0
476,pkci93gMrogZuBj,157,0.0007450079762631274,0.28356022054846763,0,0,0,0,0.0
477,rGa61gmuvPhdLxV,157,0.0007080146314277792,0.2694800477791066,0,0,0,0,0.0
478,sjndEbLyjtCKgGv,157,0.0007252870890638664,0.27605418128203857,0,0,0,0,0.0
479,uHbuxQJl8lW7ozc,157,0.0007762674003510724,0.29545798469463985,0,0,0,0,0.0
480,wCURE6d3bPkepu2,157,0.0006892567015234573,0.2623405232234345,0,0,0,0,0.0
481,z9Y9gH1T5YWrNuG,157,0.0007308346624148285,0.27816566353864197,0,0,0,0,0.0
482,zBIq5rxdHJRwDNY,157,0.0007230138230289472,0.27518894515200365,0,0,0,0,0.0
483,zVJPv84UY57bAof,157,0.0007883148292273202,0.30004340082176095,0,0,0,0,0.0
