,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
208,adLQvlD726eNBSB,145,183962.52141166863,0.07618570828910838,0,0,0,0,0.0
209,bvBOhCH3iADSZry,145,355367.651610156,0.1471709347817167,0,0,0,0,0.0
210,iCRJl6heRkivqQ3,145,166344.45645860932,0.06888941365891746,0,0,0,0,0.0
211,ih0vzX44oOqAx2f,145,244230.96378963685,0.10114510727327333,0,0,0,0,0.0
212,pkci93gMrogZuBj,145,355225.98331922357,0.14711226468411218,0,0,0,0,0.0
213,rGa61gmuvPhdLxV,145,298028.55914539105,0.12342468832585728,0,0,0,0,0.0
214,sjndEbLyjtCKgGv,145,87997.38299570196,0.03644298251442784,0,0,0,0,0.0
215,uHbuxQJl8lW7ozc,145,518284.032114368,0.21464065494735907,0,0,0,1,0.0
216,wCURE6d3bPkepu2,145,100372.36962478749,0.04156792380230761,0,0,0,0,0.0
217,z9Y9gH1T5YWrNuG,145,99198.7836455664,0.04108189828809406,0,0,0,0,0.0
218,zBIq5rxdHJRwDNY,145,343071.5733493425,0.14207867237799554,0,1,0,0,0.0
219,zVJPv84UY57bAof,145,179790.95641788383,0.0744581083883963,0,0,0,0,0.0
220,1BY6WEcLGh8j5v7,146,163041.52966930417,0.06752154908009286,0,0,0,0,0.0
221,1IF53ai7Xc0U56Y,146,52191.51691327742,0.021614444356429705,0,0,0,0,0.0
222,3PZuoBAID5Wc2HD,146,52561.38742418949,0.021767621463553783,0,0,0,0,0.0
223,7JYdWkrLSPkdwr4,146,16986.230451149317,0.007034628511026417,0,0,0,0,0.0
224,McdE0feGgRqW7Ca,146,38040.28157496603,0.01575389254869215,0,0,0,0,0.0
225,VHMLBKoKgIrUVDU,146,45559.65109399366,0.018867942564416255,0,0,0,0,0.0
226,WRmjgnKYAwPKWDb,146,32775.7651479253,0.01357366089217875,0,0,0,0,0.0
227,YxYtjZvoooNbGkE,146,11087.398434528726,0.004591703224853406,0,0,0,0,0.0
228,ZnxXDlPa8U1GXgE,146,28185.18109014762,0.011672529644255452,0,0,0,0,0.0
229,ZoEaEvLYb1n2sOq,146,21973.134073641606,0.009099890400968074,0,0,0,0,0.0
230,adLQvlD726eNBSB,146,88504.03154988695,0.03665280448608835,0,0,0,0,0.0
231,bvBOhCH3iADSZry,146,248548.54985066399,0.1029331799178227,0,0,0,1,0.0
232,iCRJl6heRkivqQ3,146,34571.76467007921,0.01431745095676479,0,0,0,0,0.0
233,ih0vzX44oOqAx2f,146,273275.77285830764,0.1131736407704134,0,0,0,1,0.0
234,pkci93gMrogZuBj,146,53707.450955755645,0.022242248910637395,0,0,0,0,0.0
235,rGa61gmuvPhdLxV,146,51479.272409862635,0.021319477471048467,0,0,0,0,0.0
236,sjndEbLyjtCKgGv,146,19474.06435330441,0.008064932871321621,0,0,0,0,0.0
237,uHbuxQJl8lW7ozc,146,40732.08049778202,0.016868666394652208,0,0,0,0,0.0
238,wCURE6d3bPkepu2,146,34197.01584508016,0.014162253558707967,0,0,0,0,0.0
239,z9Y9gH1T5YWrNuG,146,34655.01648637459,0.014351928623966495,0,0,0,0,0.0
240,zBIq5rxdHJRwDNY,146,72619.11907605952,0.03007427262730359,0,0,0,0,0.0
241,zVJPv84UY57bAof,146,31478.49015666973,0.013036411167092716,0,0,0,0,0.0
242,1BY6WEcLGh8j5v7,147,244780.66653059865,0.10137275958172871,0,0,0,0,0.0
243,1IF53ai7Xc0U56Y,147,259520.06624848754,0.1074768920900605,0,1,0,0,0.0
244,3PZuoBAID5Wc2HD,147,334088.9594268649,0.1383586385432769,0,0,0,0,0.0
245,7JYdWkrLSPkdwr4,147,68049.27939021478,0.028181732393770597,0,0,0,0,0.0
246,McdE0feGgRqW7Ca,147,195087.25840161345,0.080792874795662,0,0,0,0,0.0
247,VHMLBKoKgIrUVDU,147,151679.6895995245,0.06281618938757871,0,0,0,0,0.0
248,WRmjgnKYAwPKWDb,147,389273.1414147606,0.1612124565864352,0,0,0,1,0.0
249,YxYtjZvoooNbGkE,147,88442.78822884231,0.03662744135366356,0,0,0,0,0.0
250,ZnxXDlPa8U1GXgE,147,137464.47863374025,0.05692914289790889,0,0,0,0,0.0
251,ZoEaEvLYb1n2sOq,147,72887.81073539211,0.030185547816513576,0,0,0,0,0.0
252,adLQvlD726eNBSB,147,296039.08148359705,0.12260077178228071,0,0,0,0,0.0
253,bvBOhCH3iADSZry,147,277794.95761939924,0.11504520291943747,0,0,0,0,0.0
254,iCRJl6heRkivqQ3,147,146723.6669180853,0.060763716441541014,0,0,0,0,0.0
255,ih0vzX44oOqAx2f,147,121434.0988596506,0.05029036763074759,0,0,0,0,0.0
256,pkci93gMrogZuBj,147,315439.89335643244,0.1306353680825136,0,0,0,0,0.0
257,rGa61gmuvPhdLxV,147,192192.88475623654,0.07959420723808425,0,0,0,0,0.0
258,sjndEbLyjtCKgGv,147,152593.4058168539,0.06319459318775662,0,0,0,0,0.0
259,uHbuxQJl8lW7ozc,147,329323.10168802243,0.1363849199583575,0,0,0,0,0.0
260,wCURE6d3bPkepu2,147,215596.16657983445,0.08928637490538024,0,1,0,0,0.0
261,z9Y9gH1T5YWrNuG,147,248754.69367330766,0.10301855172625965,0,0,0,0,0.0
262,zBIq5rxdHJRwDNY,147,166381.86261867138,0.06890490493821085,0,0,0,0,0.0
263,zVJPv84UY57bAof,147,147838.94698806253,0.06122559531458494,0,0,0,0,0.0
264,1BY6WEcLGh8j5v7,148,466493.77435971564,0.19319238690212992,0,0,0,1,0.0
265,1IF53ai7Xc0U56Y,148,192312.12122361024,0.07964358748494675,0,0,0,0,0.0
266,3PZuoBAID5Wc2HD,148,230217.5796906982,0.09534164478041118,0,0,0,0,0.0
267,7JYdWkrLSPkdwr4,148,104359.78939957492,0.04321926233287913,0,0,0,0,0.0
268,McdE0feGgRqW7Ca,148,190244.75893098145,0.07878741602488255,0,0,0,0,0.0
269,VHMLBKoKgIrUVDU,148,150784.3429653252,0.06244539311360235,0,0,0,0,0.0
270,WRmjgnKYAwPKWDb,148,306604.3639272794,0.1269762473958443,0,0,0,0,0.0
271,YxYtjZvoooNbGkE,148,89409.38798428376,0.037027746189862196,0,0,0,0,0.0
272,ZnxXDlPa8U1GXgE,148,162526.91337607332,0.06730842737195335,0,0,0,0,0.0
273,ZoEaEvLYb1n2sOq,148,49939.987463970545,0.020682002441017092,0,0,0,0,0.0
274,adLQvlD726eNBSB,148,244427.1729144774,0.1012263647546019,0,0,0,0,0.0
275,bvBOhCH3iADSZry,148,343708.7882284269,0.14234256671105247,0,0,0,0,0.0
276,iCRJl6heRkivqQ3,148,121433.51108463647,0.05029012421129768,0,0,0,0,0.0
277,ih0vzX44oOqAx2f,148,148723.38003922798,0.06159187186874541,0,0,0,0,0.0
278,pkci93gMrogZuBj,148,366797.5429899293,0.15190447704757287,0,0,0,0,0.0
279,rGa61gmuvPhdLxV,148,258098.31672872562,0.10688809284257482,0,0,0,0,0.0
280,sjndEbLyjtCKgGv,148,74045.16967919147,0.030664853113056962,0,0,0,0,0.0
281,uHbuxQJl8lW7ozc,148,317480.8456389461,0.13148060217712365,0,0,0,0,0.0
282,wCURE6d3bPkepu2,148,191727.85006877198,0.0794016191132226,0,0,0,0,0.0
283,z9Y9gH1T5YWrNuG,148,272312.90134686773,0.11277487993843775,0,0,0,0,0.0
284,zBIq5rxdHJRwDNY,148,150704.1197069969,0.06241216968466638,0,0,0,0,0.0
285,zVJPv84UY57bAof,148,266323.41657950473,0.11029441198340662,0,0,0,0,0.0
286,1BY6WEcLGh8j5v7,149,203433.10732578038,0.08424920060965042,0,0,0,0,0.0
287,1IF53ai7Xc0U56Y,149,118471.70013701361,0.049063528363776476,0,0,0,0,0.0
288,3PZuoBAID5Wc2HD,149,219415.04689450443,0.09086791498980534,0,0,0,0,0.0
289,7JYdWkrLSPkdwr4,149,66988.4193426382,0.027742390871921284,0,0,0,0,0.0
